ip_address,bytes_sent,bytes_received,connections,anomaly
199.232.214.172,1462,0,1,1
172.16.236.168,66,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1038,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1026,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1410,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1434,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,634,0,1,-1
199.232.214.172,1462,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
199.232.214.172,1462,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,914,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,614,0,1,-1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,242,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,630,0,1,-1
23.60.169.34,1338,0,1,-1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
199.232.214.172,1462,0,1,1
172.16.236.168,66,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,674,0,1,-1
23.60.169.34,674,0,1,-1
172.16.236.168,78,0,1,1
23.60.169.34,674,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1266,0,1,-1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,918,0,1,-1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
199.232.214.172,1462,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1338,0,1,-1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
199.232.214.172,898,0,1,-1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,74,0,1,1
199.232.214.172,1462,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1082,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1186,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,74,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,394,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,298,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1282,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,54,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,562,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1282,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
172.16.234.156,46,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,330,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.214.172,1462,0,1,1
199.232.210.172,66,0,1,1
199.232.210.172,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
199.232.214.172,1462,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
199.232.214.172,1462,0,1,1
23.60.169.34,1218,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,586,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,74,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1506,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,994,0,1,-1
172.16.236.168,66,0,1,1
172.16.233.87,75,0,1,1
172.16.233.87,110,0,1,1
172.16.233.87,110,0,1,1
172.16.233.87,110,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,74,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1106,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,74,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1250,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
199.232.210.172,1462,0,1,1
23.60.169.34,1498,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1106,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,346,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1250,0,1,-1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1498,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1410,0,1,1
23.60.169.34,1250,0,1,-1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1202,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,866,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1410,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1234,0,1,-1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,790,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1202,0,1,-1
23.60.169.34,994,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1410,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,898,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,898,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,586,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,994,0,1,-1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,842,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1354,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,164,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,586,0,1,-1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,218,0,1,1
172.16.236.168,164,0,1,1
172.16.228.83,46,0,1,1
172.16.230.140,46,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,1462,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.246,164,0,1,1
23.60.169.34,1514,0,1,1
199.232.210.172,1462,0,1,1
23.60.169.34,226,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
199.232.210.172,738,0,1,-1
23.60.169.34,946,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,634,0,1,-1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1098,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,946,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,162,0,1,1
23.60.169.34,1050,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,682,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,946,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1418,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1466,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,54,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,266,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1202,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,178,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,418,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1162,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1282,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.226.42,85,0,1,1
23.60.169.34,1514,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.246,164,0,1,1
172.16.236.168,86,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,86,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,298,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,418,0,1,1
23.60.169.34,562,0,1,-1
23.60.169.34,1162,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,418,0,1,1
23.60.169.34,1514,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,814,0,1,-1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1162,0,1,-1
199.232.210.172,714,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1026,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,554,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,674,0,1,-1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1098,0,1,-1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,482,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,814,0,1,-1
23.60.169.34,1098,0,1,-1
23.60.169.34,906,0,1,-1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1354,0,1,-1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,164,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,482,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,930,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,650,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,226,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1450,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.225.194,46,0,1,1
172.16.225.194,46,0,1,1
0.0.0.0,360,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,162,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1482,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,86,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,98,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,714,0,1,-1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,1462,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,418,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1354,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
23.60.169.34,226,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1130,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1482,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,1292,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1130,0,1,-1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1482,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1130,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,754,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,898,0,1,-1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
172.16.208.193,46,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,266,0,1,1
23.60.169.34,826,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.246,46,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1442,0,1,1
172.16.236.168,46,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1354,0,1,-1
172.16.236.168,78,0,1,1
23.60.169.34,1442,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1082,0,1,-1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,146,0,1,1
23.60.169.34,570,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,170,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1394,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1434,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1410,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,1462,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,346,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1434,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1434,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
23.60.169.34,1234,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,778,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,838,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,306,0,1,1
23.60.169.34,802,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1210,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.239.228,46,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,370,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1010,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,570,0,1,-1
23.60.169.34,570,0,1,-1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,754,0,1,-1
172.16.236.168,66,0,1,1
23.60.169.34,1514,0,1,1
172.16.236.168,66,0,1,1
172.16.232.197,46,0,1,1
172.16.228.83,46,0,1,1
172.16.228.83,46,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1514,0,1,1
23.60.169.34,1266,0,1,-1
172.16.236.168,66,0,1,1
172.16.236.168,66,0,1,1
23.60.169.34,1266,0,1,-1
23.60.169.34,1514,0,1,1
172.16.236.168,78,0,1,1
172.16.236.168,78,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,690,0,1,-1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
172.16.236.168,66,0,1,1
199.232.210.172,1462,0,1,1
199.232.210.172,1462,0,1,1
